# U,V,K,OSMID,NAME
6015894809,6015894810,0,638294245,Silvia del Carmen
6015894810,6015894808,0,92188842,Los Navegantes
6015894810,6015894809,0,638294245,Silvia del Carmen
6015894810,6015894795,0,92188842,Los Navegantes
6034984770,6035029598,0,640637460,Cumbres del Sauce II
6034984770,5263920802,0,809184171,Avenida El Sauce
6034984770,10680373987,0,809184171,Avenida El Sauce
6034984772,6034984774,0,640637460,Cumbres del Sauce II
6034984772,6035029598,0,640637460,Cumbres del Sauce II
6034984772,6034984773,0,640637461,Cumbres del Sauce II
6034984773,6034984772,0,640637461,Cumbres del Sauce II
6034984774,6034984772,0,640637460,Cumbres del Sauce II
6034984774,8149692214,0,640637462,Cumbres del Sauce II
6034984774,8149692214,1,[640637460, 1147120396],Cumbres del Sauce II
6034984775,8149692214,0,640637462,Cumbres del Sauce II
6035029597,6035029598,0,640641682,Cumbres del Sauce II
6035029598,6034984772,0,640637460,Cumbres del Sauce II
6035029598,6034984770,0,640637460,Cumbres del Sauce II
6035029598,6035029597,0,640641682,Cumbres del Sauce II
6049106621,1069048490,0,674159700,Avenida El Sauce
6049106621,1069048126,0,674159700,Avenida El Sauce
6049106621,6049106624,0,642596920,Pasaje El Sauce
6049106624,6049106621,0,642596920,Pasaje El Sauce
6066169210,10682004199,0,645303017,nan
6066169210,10682004022,0,645304561,nan
6066169210,6066400109,0,645304560,nan
6066169213,6066169250,0,645279100,nan
6066169213,6883708853,0,[645279100, 85811516],Callejón Venus
6066169213,6109994499,0,651607765,nan
6066169215,8668248402,0,645304566,nan
6066169215,6066391861,0,645304569,nan
6066169215,8668248385,0,645304569,nan
6066169223,8531077481,0,645279099,nan
6066169223,10682004271,0,921640134,nan
6066169223,11124606075,0,1199391772,nan
6066169224,6066169250,0,645279098,nan
6066169226,6066363712,0,645301354,nan
6066169226,6066391855,0,645304569,nan
6066169226,6066363710,0,1148083261,nan
6066169250,6066169252,0,645279100,nan
6066169250,6066169213,0,645279100,nan
6066169250,6066169224,0,645279098,nan
6066169252,6066169250,0,645279100,nan
6066169252,8724133303,0,360439362,Callejón El Carmen
6066169252,6110005999,0,[360439362, 645301359],Callejón El Carmen
6066363694,6066363706,0,645301360,nan
6066363694,6066363701,0,645301362,nan
6066363694,6066363704,0,645301362,nan
6066363696,6066363699,0,645301355,nan
6066363696,10682004320,0,645304569,nan
6066363696,6066391861,0,645304569,nan
6066363697,6066363714,0,645301354,nan
6066363697,6066363711,0,645301354,nan
6066363697,6066363701,0,645301358,nan
6066363698,10682004310,0,645301354,nan
6066363698,10682004111,0,645301354,nan
6066363698,6066363705,0,645301357,nan
6066363699,6066391863,0,645301355,nan
6066363699,6066363696,0,645301355,nan
6066363699,8531077438,0,645301361,nan
6066363700,6066363707,0,645301355,nan
6066363700,6066391852,0,645301355,nan
6066363700,6066363711,0,645301363,nan
6066363701,6066363697,0,645301358,nan
6066363701,6066363716,0,645301362,nan
6066363701,6066363694,0,645301362,nan
6066363703,6066363715,0,645301354,nan
6066363703,8668248623,0,645301354,nan
6066363703,8531077435,0,645301366,nan
6066363704,6066363694,0,645301362,nan
6066363704,6066363712,0,645301364,nan
6066363704,6066363710,0,645301362,nan
6066363705,6893521968,0,645301355,nan
6066363705,8531077537,0,645301355,nan
6066363705,6066363698,0,645301357,nan
6066363705,8531077519,0,645301357,nan
6066363706,10682004313,0,645301354,nan
6066363706,6066363714,0,645301354,nan
6066363706,6066363694,0,645301360,nan
6066363707,8531077537,0,645301355,nan
6066363707,6066363700,0,645301355,nan
6066363707,8531077435,0,645301366,nan
6066363708,8668248375,0,645301354,nan
6066363708,10682004107,0,645301365,nan
6066363708,10682004105,0,645301365,nan
6066363709,6066381574,0,645301355,nan
6066363709,8668248403,0,645301365,nan
6066363709,8531077568,0,645303028,nan
6066363710,6110005999,0,645301359,nan
6066363710,6066363704,0,645301362,nan
6066363710,6066169226,0,1148083261,nan
6066363711,6066363697,0,645301354,nan
6066363711,6066363715,0,645301354,nan
6066363711,6066363700,0,645301363,nan
6066363712,6066169226,0,645301354,nan
6066363712,10682004313,0,645301354,nan
6066363712,6066363704,0,645301364,nan
6066363713,6066381560,0,645301365,nan
6066363713,8668248403,0,645301365,nan
6066363713,6066381570,0,645303034,nan
6066363714,6066363706,0,645301354,nan
6066363714,6066363697,0,645301354,nan
6066363714,10682004120,0,645301361,nan
6066363715,6066363711,0,645301354,nan
6066363715,6066363703,0,645301354,nan
6066363715,6066363716,0,645301356,nan
6066363716,6066363715,0,645301356,nan
6066363716,8668248622,0,645301362,nan
6066363716,6066363701,0,645301362,nan
6066381504,6066381559,0,645303030,nan
6066381504,6066381560,0,645303031,nan
6066381504,10682004095,0,645303031,nan
6066381509,6066381691,0,645303029,nan
6066381523,10682004095,0,645303031,nan
6066381527,6066381691,0,645303029,nan
6066381527,6066381691,1,[645303034, 645303030],nan
6066381527,6066381570,0,645303034,nan
6066381527,8668248600,0,645303029,nan
6066381529,10682004032,0,645303024,nan
6066381529,6066391848,0,645303032,nan
6066381529,6066391838,0,645303032,nan
6066381544,6066381574,0,645303021,nan
6066381544,6066381703,0,645303028,nan
6066381544,10682004304,0,645303028,nan
6066381548,6893521965,0,645303032,nan
6066381548,8668248405,0,645304560,nan
6066381548,10682004037,0,645304569,nan
6066381559,6066381570,0,645303026,nan
6066381559,6066381691,0,645303030,nan
6066381559,6066381504,0,645303030,nan
6066381560,10682004097,0,645301365,nan
6066381560,6066363713,0,645301365,nan
6066381560,6066381504,0,645303031,nan
6066381565,10682004111,0,645301354,nan
6066381565,10682004108,0,645301354,nan
6066381565,10682004110,0,1148083296,nan
6066381565,10682003739,0,1148083312,nan
6066381570,6066381559,0,645303026,nan
6066381570,6066381696,0,645303026,nan
6066381570,6066363713,0,645303034,nan
6066381570,6066381527,0,645303034,nan
6066381574,6066363709,0,645301355,nan
6066381574,8531077490,0,645301355,nan
6066381574,6066381544,0,645303021,nan
6066381691,6066381527,0,645303029,nan
6066381691,6066381527,1,[645303034, 645303030],nan
6066381691,6066381509,0,645303029,nan
6066381691,6066381559,0,645303030,nan
6066381692,8531077490,0,645301355,nan
6066381692,6893521968,0,645301355,nan
6066381692,10682003739,0,1148083312,nan
6066381695,10682004034,0,645301357,nan
6066381695,6066391838,0,645303032,nan
6066381695,6066391846,0,645303032,nan
6066381696,6066381570,0,645303026,nan
6066381696,8668248600,0,645303029,nan
6066381696,8668248404,0,645303029,nan
6066381703,8531077486,0,645303028,nan
6066381703,8668248507,0,645303032,nan
6066381703,6066381544,0,645303028,nan
6066391828,6066391849,0,645304561,nan
6066391828,10682004022,0,645304561,nan
6066391828,6066391847,0,645304571,nan
6066391828,10682004213,0,645304571,nan
6066391832,10682004324,0,645304559,nan
6066391833,8531077471,0,918565170,nan
6066391833,6066391844,0,918565191,nan
6066391833,8531077547,0,645279099,nan
6066391833,10682004201,0,645303017,nan
6066391834,6066391855,0,645304568,nan
6066391834,6066391860,0,736318273,nan
6066391834,10682004320,0,736318273,nan
6066391838,6066381529,0,645303032,nan
6066391838,6066381695,0,645303032,nan
6066391838,10682004033,0,645304563,nan
6066391838,6066391841,0,645304563,nan
6066391840,10682004168,0,645304570,nan
6066391840,8531077559,0,645304570,nan
6066391840,8668248470,0,918565191,nan
6066391840,10682004173,0,918565191,nan
6066391841,6066391842,0,645304561,nan
6066391841,6066391849,0,645304561,nan
6066391841,6066391838,0,645304563,nan
6066391842,8668248380,0,645304561,nan
6066391842,6066391841,0,645304561,nan
6066391842,10682004166,0,645304565,nan
6066391844,10682003973,0,645304571,nan
6066391844,8531077555,0,918565191,nan
6066391844,6066391833,0,918565191,nan
6066391844,8531077543,0,935383780,nan
6066391846,6066381695,0,645303032,nan
6066391846,6066391847,0,645303032,nan
6066391846,10682004025,0,645304570,nan
6066391846,10682004008,0,645304570,nan
6066391847,6066391846,0,645303032,nan
6066391847,6893521965,0,645303032,nan
6066391847,10682004035,0,645304571,nan
6066391847,6066391828,0,645304571,nan
6066391848,10682004029,0,645303032,nan
6066391848,6066381529,0,645303032,nan
6066391848,8531077488,0,645304565,nan
6066391849,6066391841,0,645304561,nan
6066391849,6066391828,0,645304561,nan
6066391849,6893521975,0,645304570,nan
6066391849,10682004008,0,645304570,nan
6066391850,10682004358,0,645304566,nan
6066391850,10682004358,1,[1148083298, 1148083323],nan
6066391850,10682004117,0,1148083298,nan
6066391852,6066363700,0,645301355,nan
6066391852,10682004042,0,645301355,nan
6066391852,10682004149,0,645304567,nan
6066391853,8531077486,0,645303028,nan
6066391855,6066391834,0,645304568,nan
6066391855,6066169226,0,645304569,nan
6066391855,8531077437,0,645304569,nan
6066391856,6066391860,0,645304562,nan
6066391860,6066391856,0,645304562,nan
6066391860,6066391866,0,736318273,nan
6066391860,6066391834,0,736318273,nan
6066391861,6066363696,0,645304569,nan
6066391861,10682004324,0,645304559,nan
6066391861,6066169215,0,645304569,nan
6066391863,10682004042,0,645301355,nan
6066391863,6066363699,0,645301355,nan
6066391863,10682004036,0,645304564,nan
6066391866,6066391860,0,736318273,nan
6066400086,8531077442,0,918565184,nan
6066400109,10682004252,0,918565184,nan
6066400109,8668248405,0,645304560,nan
6066400109,6066169210,0,645304560,nan
6066636064,5159859072,0,531560789,Santo Cura de Ars
6066636064,4772027409,0,531560789,Santo Cura de Ars
6066636064,6066636066,0,645337581,Renato Dalbosco
6066636065,9945961911,0,645337581,Renato Dalbosco
6066636065,6066636076,0,645337581,Renato Dalbosco
6066636065,6067232232,0,645337585,Eligia Panizza
6066636066,6066636067,0,645337581,Renato Dalbosco
6066636066,6066636064,0,645337581,Renato Dalbosco
6066636066,5159859025,0,645337583,Renato Dalbosco
6066636067,6066636066,0,645337581,Renato Dalbosco
6066636067,6066636068,0,645337584,nan
6066636067,6066636076,0,645337581,Renato Dalbosco
6066636068,6066636067,0,645337584,nan
6066636076,6066636065,0,645337581,Renato Dalbosco
6066636076,6066636067,0,645337581,Renato Dalbosco
6066636076,6067232232,0,645337587,Eligia Panizza
6066636079,6067232232,0,645337585,Eligia Panizza
6066636079,7274585177,0,645337585,Eligia Panizza
6066636079,7098764278,0,645337588,Constantino Constanzi
6066636079,9397651428,0,1018879296,Constantino Constanzi
6067232232,6066636065,0,645337585,Eligia Panizza
6067232232,6066636079,0,645337585,Eligia Panizza
6067232232,6066636076,0,645337587,Eligia Panizza
6067243803,1070157433,0,92188833,Su Santidad Papa San Clemente
6067243803,1070157389,0,114363249,Avenida Cardenal Jorge Medina Estévez
6067243803,10721075766,0,1152664408,Avenida Cardenal Jorge Medina Estévez
6067243803,10721075764,0,645425077,Su Santidad Papa Fabián
6067243803,2045365013,0,1152664903,Calle Nueva Cinco
6067243804,1070158377,0,92188926,Cardenal José María Caro
6067243804,1860952023,0,92188926,Cardenal José María Caro
6067243804,1070158899,0,1152664407,Su Santidad Papa Fabián
6085916329,6085916331,0,562356440,Avenida Cardenal Jorge Medina Estévez
6085916331,5421534938,0,562356440,Avenida Cardenal Jorge Medina Estévez
6085916331,2532984415,0,648204325,Avenida Cardenal Jorge Medina Estévez
6085916336,2532984415,0,648204322,Avenida Cardenal Jorge Medina Estévez
6085916336,1070158358,0,[1107551480, 648204322],Avenida Cardenal Jorge Medina Estévez
6085916336,3747650163,0,[827200523, 648204323, 1152754501, 136929973],nan
6085997455,4967672980,0,[648213970, 648213971],Las Parcelas
6090259934,1070157461,0,92188875,Su Santidad Pío IX
6090259935,1070158673,0,360595241,Pasaje Su Santidad Papa Benedicto II
6090878184,6090880685,0,648859479,El Sauce
6090878184,996082783,0,1157198010,Óscar Bonilla
6090878184,996082778,0,1157198010,Óscar Bonilla
6090880685,1503290773,0,137034528,Boldo
6090880685,1503290795,0,137034528,Boldo
6090880685,6090878184,0,648859479,El Sauce
6099813063,6148367146,0,500525665,Cornelio Guzmán
6099813063,5070409519,0,500525665,Cornelio Guzmán
6099813063,5070409722,0,520145841,Renato Stack
6099874635,1503095211,0,137016901,Las Garzas
6099874635,3528465514,0,137016901,Las Garzas
6099874635,6099874636,0,650080957,Pasaje Nápoles
6099874636,6099874635,0,650080957,Pasaje Nápoles
6099874637,1503095299,0,137016921,Montecarlo
6106484909,5263920785,0,651127565,Eustaquio Guerra
6106484909,5263920786,0,1147454000,Portugal Sur
6106484909,3756929966,0,1147454000,Portugal Sur
6109994499,6066169213,0,651607765,nan
6110005999,6066169252,0,[360439362, 645301359],Callejón El Carmen
6110005999,6066363710,0,645301359,nan
6110005999,6110006005,0,651608481,nan
6110006005,6110006015,0,141403915,Callejón El Escorial
6110006005,6110006016,0,141403915,Callejón El Escorial
6110006005,6110005999,0,651608481,nan
6110006006,6110006015,0,651608482,nan
6110006015,6110006005,0,141403915,Callejón El Escorial
6110006015,8724133279,0,141403915,Callejón El Escorial
6110006015,6110006006,0,651608482,nan
6110006016,6110006005,0,141403915,Callejón El Escorial
6110166137,6110166144,0,246407561,Darío Salas
6110166137,6110166144,1,651629382,Los Clarines
6110166144,715798806,0,246407561,Darío Salas
6110179935,1070157735,0,92188843,Avenida Las Torres
6110179936,1070157929,0,696227090,Avenida Las Torres
6110179948,6110179950,0,651630822,Los Huertos
6110179949,6110179950,0,651630822,Los Huertos
6110179949,3514886796,0,360594252,Palermo
6110179949,2705042651,0,651630822,Los Huertos
6110179950,6110179948,0,651630822,Los Huertos
6110179950,6110179949,0,651630822,Los Huertos
6113362474,1068577424,0,91979846,Eduardo Mallea
6113362474,6113362475,0,652003679,José Mármol
6113362475,6113362474,0,652003679,José Mármol
6122145211,1503201396,0,137029857,Atacama
6126661408,6126661411,0,551785808,Pablo Marinkovic
6126661408,6883023587,0,[734914115, 734914116, 653760477],Adriana Bahamondes
6126661411,5328586943,0,551785808,Pablo Marinkovic
6126661411,6883023587,0,734914113,Adriana Bahamondes
6148293477,5421547870,0,562358339,Juan de Dios Melgarejo
6148293477,2363379101,0,227695040,Avenida Francisco Varela
6148293611,1067140678,0,222108880,Jorquera
6148293611,1064753049,0,227690384,Janequeo
6148293611,1067140277,0,227690384,Janequeo
6148367146,6099813063,0,500525665,Cornelio Guzmán
6148367146,6148367147,0,500525665,Cornelio Guzmán
6148367146,5607320412,0,586959820,Armando Segundo Lazo Juica
6148367147,5607343350,0,562334386,Humberto Cortés
6148367147,6148367146,0,500525665,Cornelio Guzmán
6148367147,4915578526,0,562334386,Humberto Cortés
6148367148,5607343406,0,562334386,Humberto Cortés
6148367148,5607343350,0,562334386,Humberto Cortés
6148367148,5607343356,0,520145843,Horacio Danke
6148367160,2321339986,0,223214379,Calle Seis
6148648960,2308268415,0,656364403,Balmaceda
6148648960,1001283544,0,1149920099,Balmaceda
6148648961,2223763245,0,656364405,Avenida Francisco Varela Oriente
6150294471,1068960051,0,792676967,Pedro Lagos
6150466648,5264242000,0,544599407,Lorenzo Iduya
6150466648,6150466649,0,656591565,Lorenzo Iduya
6150466649,5264241949,0,544599396,Francisco Vera Lamperein
6150466649,5264242001,0,544599396,Francisco Vera Lamperein
6150466649,6150466650,0,656591565,Lorenzo Iduya
6150466650,5264242002,0,1147454001,Portugal Sur
6150466650,5263920786,0,1147454001,Portugal Sur
6152098422,1860949366,0,1146805623,Avenida Las Flores
6152098422,3649160527,0,1146805623,Avenida Las Flores
6152098425,1860949329,0,1146805622,Avenida Las Flores
6152098425,1860949362,0,1146805622,Avenida Las Flores
6152098425,1860949331,0,656786471,Maximiliano Errázuriz Valdivieso
6152229236,1069284159,0,91979937,Avenida Presidente Alessandri
6152229236,1069284582,0,91979937,Avenida Presidente Alessandri
6152229236,1069284622,0,92054668,Los Quillayes
6159118767,10740302551,0,1154875234,Avenida José Manuel Balmaceda
6159118767,6159118770,0,1154875228,José Manuel Balmaceda
6159118770,10740302551,0,1154875227,José Manuel Balmaceda
6159118770,996081323,0,1154875232,José Manuel Balmaceda
6159118780,6159118767,0,[925048155, 1154874548, 1157190631],Avenida José Manuel Balmaceda
6159119609,5274195071,0,85808239,Manuel del Cruz
6159119609,6327970370,0,1155890419,Ezequiel Cordovez
6159119609,4103633268,0,1156070274,Manuel del Cruz
6159119613,5421250358,0,264900224,Miguel Alzamora Rojas
6159119613,5421250360,0,1156092108,Miguel Alzamora Rojas
6159119613,5421250415,0,85808001,Neftalí Galleguillos
6159163742,5421310924,0,1157715810,Parque Magallanes
6159163742,4103632320,0,85807922,Parque Magallanes
6159163742,11033248876,0,1033921275,Avenida Waldo Alcalde
6164596040,3752843110,0,658280982,Manuel Jesús Rivera
6164596040,1069157090,0,374359890,Manuel Jesús Rivera
6164596040,3777366343,0,658280983,Rubén Jiménez
6164614253,6164614269,0,658283468,nan
6164614253,1547796359,0,658283470,nan
6164614269,6164614275,0,[704373049, 1111547972, 1111547973],nan
6164614275,7847332838,0,711597431,nan
6164614275,6164614269,0,[704373049, 1111547972, 1111547973],nan
6164614280,7847332838,0,[578260864, 601933792, 578260863],Ruta 43
6164614280,6164614253,0,658283469,nan
6164732764,1001262132,0,1087067489,Ruta 5 Norte
6166184484,7403413684,0,601933785,Narciso Herrera
6166184484,10796275637,0,658469106,nan
6166184484,10133905943,0,1160955334,Narciso Herrera
6166922450,5421534934,0,562356439,Avenida Cardenal Jorge Medina Estévez
6166922450,6085916329,0,562356440,Avenida Cardenal Jorge Medina Estévez
6166922451,6166922450,0,562356440,Avenida Cardenal Jorge Medina Estévez
6168685929,1038313514,0,89574512,Nueva Vida
6168685929,6168685931,0,89574512,Nueva Vida
